Prefix|Security Identifier|CUSIP|Security Factor Date|Security Factor|Payment Delay Days|Security Data Correction Indicator|Security Status Indicator|Security Notification Indicator|Security Description|Issuer|Issue Date|Maturity Date|Updated Longest Maturity Date|Issuance Investor Security UPB|Current Investor Security UPB|Unconverted WA Net Interest Rate|WA Issuance Interest Rate|WA Current Interest Rate|WA Net Accrual Interest Rate|WA Loan Term|WA Issuance Remaining Months to Maturity|WA Current Remaining Months to Maturity|WA Loan Age|WA Mortgage Loan Amount|Average Mortgage Loan Amount|WA Loan-To-Value (LTV)|WA Combined Loan-To-Value (CLTV)|WA Debt-To-Income (DTI)|WA Borrower Credit Score|Filler|Filler|Loan Count|Third Party Origination UPB Percent|Seller Name|Seller City|Seller State|Servicer Name|Servicer City|Servicer State|Involuntary Loan Removal (Prior Month UPB)|Involuntary Loan Removal (Loan Count)|Eligible for Resecuritization|Notes|Notes Ongoing|Interest Only Security Indicator|WA Months to Amortization|Prepayment Penalty Indicator|Reduced Minimum Servicing Indicator|Subtype|Index|WA Mortgage Margin|WA MBS PC Margin|Interest Rate Adjustment Frequency|Interest Rate Lookback|Payment Adjustment Frequency|Payment Lookback|Convertibility Indicator|Negative Amortization Indicator|Negative Amortization Factor|WA Negative Amortization Limit|Initial Fixed Rate Period|First Rate Adjustment Date|First Payment Adjustment Date|WA Months to Next Rate Adjustment Date|WA Life Interest Rate Ceiling|WA Net Life Interest Rate Ceiling|WA Life Interest Rate Floor|WA Net Life Interest Rate Floor|Initial Interest Rate Cap Up %|Initial Interest Rate Cap Down %|Periodic Interest Rate Cap Up %|Periodic Interest Rate Cap Down %|Initial Step Fixed-Rate Period|Step Rate Adjustment Frequency|Next Step Rate Adjustment Date|WA Months to Next Step Rate Adjustment|Periodic Step Rate Cap Up %|WA Origination Mortgage Loan Amount|Average Origination Mortgage Loan Amount|WA Origination Interest Rate|WA Origination Loan Term|WA Origination Loan-To-Value (LTV)|WA Origination Combined Loan-To-Value (CLTV)|WA Origination Debt-To-Income (DTI)|WA  Origination Credit Score|Filler|Filler|Origination Third Party Origination UPB Percent|WA Estimated Loan-To-Value (ELTV)|WA Updated Credit Score|WA Original Interest Only Term|WA Original Balloon Term|WA Remaining Amortization Term|WA Debt Service Coverage Ratio (DSCR)|Interest Accrual Method|Prepayment Penalty Provision|Green Advantage|Converted WA Net Interest Rate|Green Indicator
WN|WN0096|3132XEDA6|052026|0.99871160|55|N|A|7|FKAR 03.6000 WN-WN0096|FRE|07012022|042035|042035|21881000.00|21852808.45|3.600|4.620|4.620||360|153|107|85|21881000.00|21881000.00|69|69|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||084|192|359|00001.25|ACTUAL/360|YM1%(185) 1%(3) O(4)|N/A|03.600|
WN|WN0097|3132XEDB4|052026|0.98805239|55|N|A|7|FKAR 03.6700 WN-WN0097|FRE|07012022|052037|052037|18559000.00|18337264.34|3.670|4.300|4.300||420|178|132|48|18559000.00|18559000.00|59|59|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||036|180|408|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.670|
WN|WN0098|3132XEDC2|052026|1.00000000|55|N|A|7|FKAR 03.1000 WN-WN0098|FRE|07012022|062037|062037|7483000.00|7483000.00|3.100|3.760|3.760||360|179|133|47|7483000.00|7483000.00|61|61|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|38|Y|N|||||||||||||||||||||||||||||||||||||||||||084|180|360|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.100|
WN|WN0099|3132XEDD0|052026|1.00000000|55|N|A|7|FKAR 03.1000 WN-WN0099|FRE|07012022|062037|062037|9540000.00|9540000.00|3.100|3.760|3.760||360|179|133|47|9540000.00|9540000.00|64|64|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|38|Y|N|||||||||||||||||||||||||||||||||||||||||||084|180|360|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.100|
WN|WN0100|3132XEDE8|052026|1.00000000|55|N|A|7|FKAR 03.1000 WN-WN0100|FRE|07012022|062037|062037|7873000.00|7873000.00|3.100|3.760|3.760||360|179|133|47|7873000.00|7873000.00|65|65|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|38|Y|N|||||||||||||||||||||||||||||||||||||||||||084|180|360|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.100|
WN|WN0101|3132XEDF5|052026|1.00000000|55|N|A|7|FKAR 02.9500 WN-WN0101|FRE|07012022|062037|062037|66387000.00|66387000.00|2.950|3.550|3.550||360|179|133|47|66387000.00|66387000.00|53|53|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|14|Y|N|||||||||||||||||||||||||||||||||||||||||||060|180|360|00001.55|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|02.950|
WN|WN0102|3132XEDG3|052026|1.00000000|55|N|A|7|FKAR 02.9500 WN-WN0102|FRE|07012022|062037|062037|20692000.00|20692000.00|2.950|3.550|3.550||360|179|133|47|20692000.00|20692000.00|53|53|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|14|Y|N|||||||||||||||||||||||||||||||||||||||||||060|180|360|00001.55|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|02.950|
WN|WN0103|3132XEDH1|052026|1.00000000|55|N|A|7|FKAR 02.9500 WN-WN0103|FRE|07012022|062037|062037|2750000.00|2750000.00|2.950|3.550|3.550||360|179|133|47|2750000.00|2750000.00|25|25|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|14|Y|N|||||||||||||||||||||||||||||||||||||||||||060|180|360|00003.19|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|02.950|
WN|WN0104|3132XEDJ7|052026|1.00000000|55|N|A|7|FKAR 02.9500 WN-WN0104|FRE|07012022|062037|062037|20888000.00|20888000.00|2.950|3.550|3.550||360|179|133|47|20888000.00|20888000.00|54|54|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|14|Y|N|||||||||||||||||||||||||||||||||||||||||||060|180|360|00001.55|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|02.950|
WN|WN0105|3132XEDK4|052026|1.00000000|55|N|A|7|FKAR 02.9500 WN-WN0105|FRE|07012022|062037|062037|24343000.00|24343000.00|2.950|3.550|3.550||360|179|133|47|24343000.00|24343000.00|52|52|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|14|Y|N|||||||||||||||||||||||||||||||||||||||||||060|180|360|00001.55|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|02.950|
WN|WN0106|3132XEDL2|052026|1.00000000|55|N|A|7|FKAR 02.9500 WN-WN0106|FRE|07012022|062037|062037|41334000.00|41334000.00|2.950|3.550|3.550||360|179|133|47|41334000.00|41334000.00|52|52|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|14|Y|N|||||||||||||||||||||||||||||||||||||||||||060|180|360|00001.55|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|02.950|
WN|WN0107|3132XEDM0|052026|1.00000000|55|N|A|7|FKAR 03.7800 WN-WN0107|FRE|08012022|062037|062037|17580000.00|17580000.00|3.780|4.730|4.730||360|178|133|47|17580000.00|17580000.00|60|60|||||1||Greystone Servicing Company LLC|Warrenton|VA|Greystone Servicing Company LLC|Warrenton|VA|0.00|0|Y|||Y|38|Y|N|||||||||||||||||||||||||||||||||||||||||||084|180|360|00001.26|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.780|
WN|WN0108|3132XEDN8|052026|1.00000000|55|N|A|7|FKAR 03.4000 WN-WN0108|FRE|08012022|072037|072037|5589000.00|5589000.00|3.400|4.020|4.020||360|179|134|46|5589000.00|5589000.00|72|72|||||1||M&T Realty Capital Corporation|Baltimore|MD|M&T Realty Capital Corporation|Baltimore|MD|0.00|0|Y|||Y|75|Y|N|||||||||||||||||||||||||||||||||||||||||||120|180|360|00001.49|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.400|
WN|WN0109|3132XEDP3|052026|1.00000000|55|N|A|7|FKAR 03.4000 WN-WN0109|FRE|08012022|072037|072037|14180000.00|14180000.00|3.400|4.020|4.020||360|179|134|46|14180000.00|14180000.00|72|72|||||1||M&T Realty Capital Corporation|Baltimore|MD|M&T Realty Capital Corporation|Baltimore|MD|0.00|0|Y|||Y|75|Y|N|||||||||||||||||||||||||||||||||||||||||||120|180|360|00001.42|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.400|
WN|WN0110|3132XEDQ1|052026|1.00000000|55|N|A|7|FKAR 03.4000 WN-WN0110|FRE|08012022|072037|072037|22900000.00|22900000.00|3.400|4.020|4.020||360|179|134|46|22900000.00|22900000.00|73|73|||||1||M&T Realty Capital Corporation|Baltimore|MD|M&T Realty Capital Corporation|Baltimore|MD|0.00|0|Y|||Y|75|Y|N|||||||||||||||||||||||||||||||||||||||||||120|180|360|00001.44|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.400|
WN|WN0111|3132XEDR9|052026|1.00000000|55|N|A|7|FKAR 03.4000 WN-WN0111|FRE|08012022|072037|072037|19075000.00|19075000.00|3.400|4.020|4.020||360|179|134|46|19075000.00|19075000.00|71|71|||||1||M&T Realty Capital Corporation|Baltimore|MD|M&T Realty Capital Corporation|Baltimore|MD|0.00|0|Y|||Y|75|Y|N|||||||||||||||||||||||||||||||||||||||||||120|180|360|00001.42|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.400|
WN|WN0112|3132XEDS7|052026|1.00000000|55|N|A|7|FKAR 03.4000 WN-WN0112|FRE|08012022|072037|072037|18405000.00|18405000.00|3.400|4.020|4.020||360|179|134|46|18405000.00|18405000.00|75|75|||||1||M&T Realty Capital Corporation|Baltimore|MD|M&T Realty Capital Corporation|Baltimore|MD|0.00|0|Y|||Y|87|Y|N|||||||||||||||||||||||||||||||||||||||||||132|180|360|00001.34|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.400|
WN|WN0113|3132XEDT5|052026|1.00000000|55|N|A|7|FKAR 03.4000 WN-WN0113|FRE|08012022|072037|072037|2228000.00|2228000.00|3.400|4.020|4.020||360|179|134|46|2228000.00|2228000.00|67|68|||||1||M&T Realty Capital Corporation|Baltimore|MD|M&T Realty Capital Corporation|Baltimore|MD|0.00|0|Y|||Y|87|Y|N|||||||||||||||||||||||||||||||||||||||||||132|180|360|00001.31|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.400|
WN|WN0114|3132XEDU2|052026|0.97838174|55|N|A|7|FKAR 03.7400 WN-WN0114|FRE|08012022|062037|062037|13750000.00|13452748.99|3.740|4.650|4.650||420|178|133|47|13750000.00|13750000.00|55|55|||||1||Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||024|180|397|00001.17|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.740|
WN|WN0115|3132XEDV0|052026|0.98694262|55|N|A|7|FKAR 03.8500 WN-WN0115|FRE|09012022|072037|072037|49719000.00|49069800.32|3.850|4.430|4.430||360|178|134|46|49719000.00|49719000.00|54|55|||||1||PGIM Real Estate Agency Financing, LLC|Arlington|VA|PGIM Real Estate Agency Financing, LLC|Arlington|VA|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||036|180|350|00001.39|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.850|
WN|WN0116|3132XEDW8|052026|1.00000000|55|N|A|7|FKAR 03.9000 WN-WN0116|FRE|09012022|072037|072037|40617000.00|40617000.00|3.900|4.620|4.620||360|178|134|46|40617000.00|40617000.00|48|48|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|39|Y|N|||||||||||||||||||||||||||||||||||||||||||084|180|360|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.900|
WN|WN0117|3132XEDX6|052026|1.00000000|55|N|A|7|FKAR 03.9000 WN-WN0117|FRE|09012022|072037|072037|9200000.00|9200000.00|3.900|4.730|4.730||360|178|134|46|9200000.00|9200000.00|70|70|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|27|Y|N|||||||||||||||||||||||||||||||||||||||||||072|180|360|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.900|
WN|WN0118|3132XEDY4|052026|0.97800773|55|N|A|7|FKAR 03.5000 WN-WN0118|FRE|10012022|082037|082037|3810000.00|3726209.45|3.500|4.170|4.170||420|178|135|45|3810000.00|3810000.00|61|61|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||024|180|399|00002.89|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.500|
WN|WN0119|3132XEDZ1|052026|1.00000000|55|N|A|7|FKAR 04.1000 WN-WN0119|FRE|10012022|092037|092037|2711000.00|2711000.00|4.100|5.170|5.170||360|179|136|44|2711000.00|2711000.00|57|57|||||1||Capital One, National Association|Bethesda|MD|Capital One, National Association|Bethesda|MD|0.00|0|Y|||Y|41|Y|N|||||||||||||||||||||||||||||||||||||||||||084|180|360|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|04.100|
WN|WN0120|3132XED24|052026|0.96552498|55|N|A|7|FKAR 03.0500 WN-WN0120|FRE|12012022|102037|102037|7950000.00|7675923.58|3.050|3.960|3.960||420|178|137|43|7950000.00|7950000.00|68|69|||||1||Berkeley Point Capital LLC|Bethesda|MD|Berkeley Point Capital LLC|McLean|VA|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||012|180|389|00002.17|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.050|
WN|WN0121|3132XED32|052026|0.94486792|55|N|A|7|FKAR 02.9000 WN-WN0121|FRE|12012022|102038|102038|2970000.00|2806257.71|2.900|3.570|3.570||240|190|149|43|2970000.00|2970000.00|49|50|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||024|192|221|00001.42|ACTUAL/360|YM1%(179) 1%(9) O(4)|N/A|02.900|
WN|WN0122|3132XED40|052026|0.97996312|55|N|A|7|FKAR 03.0200 WN-WN0122|FRE|12012022|102037|102037|5288000.00|5182045.00|3.020|4.130|4.130||420|178|137|43|5288000.00|5288000.00|67|67|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||024|180|401|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.020|
WN|WN0123|3132XED57|052026|0.98027826|55|N|A|7|FKAR 03.2000 WN-WN0123|FRE|12012022|102037|102037|6110000.00|5989500.16|3.200|4.200|4.200||420|178|137|43|6110000.00|6110000.00|61|61|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||024|180|401|00001.27|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.200|
WN|WN0124|3132XED65|052026|0.97741655|55|N|A|7|FKAR 02.9400 WN-WN0124|FRE|12012022|092037|092037|4400000.00|4300632.84|2.940|3.840|3.840||420|177|136|44|4400000.00|4400000.00|59|59|||||1||Citibank, N.A.|New York|NY|Citibank, N.A.|New York|NY|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||024|180|400|00001.45|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|02.940|
WN|WN0125|3132XED73|052026|0.99507563|55|N|A|7|FKAR 04.0000 WN-WN0125|FRE|01012023|112037|112037|3150000.00|3134488.24|4.000|5.230|5.230||420|178|138|42|3150000.00|3150000.00|50|50|||||1||Regions Bank|Hoover|AL|Regions Bank|Birmingham|AL|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||036|180|414|00001.22|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|04.000|
WN|WN0126|3132XED81|052026|1.00000000|55|N|A|7|FKAR 03.9500 WN-WN0126|FRE|01012023|102037|102037|7087000.00|7087000.00|3.950|4.640|4.640||360|177|137|43|7087000.00|7087000.00|69|69|||||1||PGIM Real Estate Agency Financing, LLC|Arlington|VA|PGIM Real Estate Agency Financing, LLC|Arlington|VA|0.00|0|Y|||Y|42|Y|N|||||||||||||||||||||||||||||||||||||||||||084|180|360|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.950|
WN|WN0127|3132XED99|052026|0.97024023|55|N|A|7|FKAR 03.7700 WN-WN0127|FRE|01012023|102040|102040|1975000.00|1916224.45|3.770|4.610|4.610||420|213|173|43|1975000.00|1975000.00|45|45|||||1||Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||012|216|389|00001.66|ACTUAL/360|YM1%(179) 1%(33) O(4)|N/A|03.770|
WN|WN0128|3132XEEA5|052026|1.00000000|55|N|A|7|FKAR 04.0300 WN-WN0128|FRE|01012023|112037|112037|84013000.00|84013000.00|4.030|4.980|4.980||360|178|138|42|84013000.00|84013000.00|58|58|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|43|Y|N|||||||||||||||||||||||||||||||||||||||||||084|180|360|00001.20|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|04.030|
WN|WN0129|3132XEEB3|052026|1.00000000|55|N|A|7|FKAR 03.6100 WN-WN0129|FRE|01012023|112037|112037|14221000.00|14221000.00|3.610|4.930|4.930||360|178|138|42|14221000.00|14221000.00|52|53|||||1||PGIM Real Estate Agency Financing, LLC|Arlington|VA|PGIM Real Estate Agency Financing, LLC|Arlington|VA|0.00|0|Y|||Y|43|Y|N|||||||||||||||||||||||||||||||||||||||||||084|180|360|00001.20|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|03.610|
WN|WN0130|3132XEEC1|052026|0.99619795|55|N|A|7|FKAR 04.3500 WN-WN0130|FRE|01012023|112037|112037|2700000.00|2689734.47|4.350|6.300|6.300||420|178|138|42|2700000.00|2700000.00|38|38|||||1||Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||036|180|414|00001.50|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|04.350|
WN|WN0131|3132XEED9|052026|1.00000000|55|N|A|7|FKAR 04.5000 WN-WN0131|FRE|02012023|122042|122042|23350000.00|23350000.00|4.500|5.960|5.960||420|238|199|41|23350000.00|23350000.00|45|45|||||1||Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|0.00|0|Y|||Y|80|Y|N|||||||||||||||||||||||||||||||||||||||||||120|240|420|00001.22|ACTUAL/360|YM1%(179) 1%(57) O(4)|N/A|04.500|
WN|WN0132|3132XEEE7|052026|1.00000000|55|N|A|7|FKAR 04.1000 WN-WN0132|FRE|02012023|112037|112037|7811000.00|7811000.00|4.100|5.230|5.230||360|177|138|42|7811000.00|7811000.00|65|65|||||1||M&T Realty Capital Corporation|Baltimore|MD|M&T Realty Capital Corporation|Baltimore|MD|0.00|0|Y|||Y|91|Y|N|||||||||||||||||||||||||||||||||||||||||||132|180|360|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|04.100|
WN|WN0133|3132XEEF4|052026|1.00000000|55|N|A|7|FKAR 04.3000 WN-WN0133|FRE|02012023|122037|122037|11293000.00|11293000.00|4.300|5.800|5.800||420|178|139|41|11293000.00|11293000.00|46|46|||||1||Grandbridge Real Estate Capital LLC|Charlotte|NC|Grandbridge Real Estate Capital LLC|Charlotte|NC|0.00|0|Y|||Y|20|Y|N|||||||||||||||||||||||||||||||||||||||||||060|180|420|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|04.300|
WN|WN0134|3132XEEG2|052026|0.94059567|55|N|A|7|FKAR 02.6000 WN-WN0134|FRE|04012023|032035|032035|28679988.00|26976272.59|2.600|3.890|3.890||360|143|106|74|29230000.00|29230000.00|55|55|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||024|180|310|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|02.600|
WN|WN0135|3132XEEH0|052026|1.00000000|55|N|A|7|FKAR 04.5000 WN-WN0135|FRE|05012023|022038|022038|120948000.00|120948000.00|4.500|5.950|5.950||480|177|141|39|120948000.00|120948000.00|69|69|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|22|Y|N|||||||||||||||||||||||||||||||||||||||||||060|180|480|00001.15|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|04.500|
WN|WN0136|3132XEEJ6|052026|0.98614662|55|N|A|7|FKAR 02.9700 WN-WN0136|FRE|07012023|042040|042040|2025000.00|1996946.90|2.970|4.030|4.030||420|201|167|37|2025000.00|2025000.00|67|67|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||024|204|407|00001.37|ACTUAL/360|YM1%(179) 1%(21) O(4)|N/A|02.970|
WN|WN0137|3132XEEK3|052026|0.98744296|55|N|A|7|FKAR 04.0000 WN-WN0137|FRE|07012023|052038|052038|24194000.00|23890195.07|4.000|5.590|5.590||480|178|144|36|24194000.00|24194000.00|78|78|||||1||CPC Mortgage Company LLC|New York|NY|CPC Mortgage Company LLC|New York|NY|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||012|180|456|00001.15|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|04.000|
WN|WN0138|3132XEEL1|052026|1.00000000|55|N|A|7|FKAR 04.3300 WN-WN0138|FRE|08012023|052038|052038|1280000.00|1280000.00|4.330|5.630|5.630||360|177|144|36|1280000.00|1280000.00|23|23|||||1||Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|0.00|0|Y|0||Y|1|Y|N|||||||||||||||||||||||||||||||||||||||||||036|180|360|00002.14|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|04.330|
WN|WN0139|3132XEEM9|052026|1.00000000|55|N|A|7|FKAR 04.0900 WN-WN0139|FRE|09012023|062038|062038|46930000.00|46930000.00|4.090|5.270|5.270||420|177|145|35|46930000.00|46930000.00|54|54|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|50|Y|N|||||||||||||||||||||||||||||||||||||||||||084|180|420|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|04.090|
WN|WN0140|3132XEEN7|052026|1.00000000|55|N|A|7|FKAR 04.8900 WN-WN0140|FRE|09012023|072038|072038|35000000.00|35000000.00|4.890|5.470|5.470||360|178|146|34|35000000.00|35000000.00|38|39|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|51|Y|N|||||||||||||||||||||||||||||||||||||||||||084|180|360|00001.68|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|04.890|
WN|WN0141|3132XEEP2|052026|1.00000000|55|N|A|7|FKAR 04.2700 WN-WN0141|FRE|09012023|062038|062038|20504000.00|20504000.00|4.270|5.370|5.370||420|177|145|35|20504000.00|20504000.00|52|52|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|50|Y|N|||||||||||||||||||||||||||||||||||||||||||084|180|420|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|04.270|
WN|WN0142|3132XEEQ0|052026|1.00000000|55|N|A|7|FKAR 04.1700 WN-WN0142|FRE|09012023|062038|062038|20445000.00|20445000.00|4.170|5.370|5.370||420|177|145|35|20445000.00|20445000.00|50|50|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|50|Y|N|||||||||||||||||||||||||||||||||||||||||||084|180|420|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|04.170|
WN|WN0143|3132XEER8|052026|0.97843235|55|N|A|7|FKAR 03.2500 WN-WN0143|FRE|09012023|062039|062039|6200000.00|6066280.57|3.250|4.660|4.660||420|189|157|35|6200000.00|6200000.00|76|77|||||1||Grandbridge Real Estate Capital LLC|Charlotte|NC|Grandbridge Real Estate Capital LLC|Charlotte|NC|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||012|192|397|00001.19|ACTUAL/360|YM1%(179) 1%(9) O(4)|N/A|03.250|
WN|WN0144|3132XEES6|052026|0.99574442|55|N|A|7|FKAR 04.3100 WN-WN0144|FRE|09012023|072040|072040|10790000.00|10744082.32|4.310|6.130|6.130||480|202|170|34|10790000.00|10790000.00|68|68|||||1||Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||024|204|470|00001.30|ACTUAL/360|YM1%(179) 1%(21) O(4)|N/A|04.310|
WN|WN0145|3132XEET4|052026|1.00000000|55|N|A|7|FKAR 04.2100 WN-WN0145|FRE|09012023|062038|062038|18095000.00|18095000.00|4.210|5.320|5.320||420|177|145|35|18095000.00|18095000.00|46|46|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|50|Y|N|||||||||||||||||||||||||||||||||||||||||||084|180|420|00001.25|ACTUAL/360|YM1%(173) 1%(3) O(4)|N/A|04.210|
